X,Y,Floor,Max_Signal_2_4GHz,Max_Signal_5Hz,Coverage_2_4GHz,Coverage_5GHz
94,2,2,-60.169,-73.5442,1,0
94,4,2,-59.7974,-73.1726,1,0
94,6,2,-59.4141,-72.7893,1,0
94,8,2,-59.0187,-72.3939,1,0
94,10,2,-58.6114,-71.9866,1,0
94,12,2,-58.1923,-71.5675,1,0
94,14,2,-57.762,-71.1372,1,0
94,16,2,-57.3216,-70.6968,1,0
94,18,2,-56.8728,-70.248,1,0
94,20,2,-56.4181,-69.7932,1,0
94,22,2,-59.7231,-73.0982,1,0
94,24,2,-58.7036,-72.0787,1,0
94,26,2,-57.5489,-70.9241,1,0
94,28,2,-56.2179,-69.5931,1,0
94,30,2,-54.6474,-68.0226,1,0
94,32,2,-52.7334,-66.1085,1,0
94,34,2,-50.2862,-63.6614,1,1
94,36,2,-46.9087,-60.2839,1,1
94,38,2,-41.5939,-54.9691,1,1
94,40,2,-27.6042,-40.9794,1,1
94,42,2,-41.5939,-54.9691,1,1
94,44,2,-46.9087,-60.2839,1,1
94,46,2,-50.2862,-63.6614,1,1
94,48,2,-52.7334,-66.1085,1,0
94,50,2,-54.6474,-68.0226,1,0
94,52,2,-56.2179,-69.5931,1,0
94,54,2,-57.5489,-70.9241,1,0
94,56,2,-58.7036,-72.0787,1,0
94,58,2,-59.7231,-73.0982,1,0
94,60,2,-56.4181,-69.7932,1,0
94,62,2,-56.8728,-70.248,1,0
94,64,2,-57.3216,-70.6968,1,0
94,66,2,-57.762,-71.1372,1,0
94,68,2,-58.1923,-71.5675,1,0
94,70,2,-58.6114,-71.9866,1,0
94,72,2,-59.0187,-72.3939,1,0
94,74,2,-59.4141,-72.7893,1,0
94,76,2,-59.7974,-73.1726,1,0
94,78,2,-60.169,-73.5442,1,0
96,0,2,-60.7027,-74.0778,1,0
96,2,2,-60.3573,-73.7325,1,0
96,4,2,-60.0022,-73.3774,1,0
96,6,2,-59.6373,-73.0124,1,0
96,8,2,-59.2626,-72.6378,1,0
96,10,2,-58.8785,-72.2537,1,0
96,12,2,-58.4856,-71.8608,1,0
96,14,2,-58.0848,-71.4599,1,0
96,16,2,-57.6774,-71.0526,1,0
96,18,2,-57.2656,-70.6408,1,0
96,20,2,-60.6357,-74.0108,1,0
96,22,2,-59.7231,-73.0982,1,0
96,24,2,-58.7036,-72.0787,1,0
96,26,2,-57.5489,-70.9241,1,0
96,28,2,-56.2179,-69.5931,1,0
96,30,2,-54.6474,-68.0226,1,0
96,32,2,-52.7334,-66.1085,1,0
96,34,2,-50.2862,-63.6614,1,1
96,36,2,-46.9087,-60.2839,1,1
96,38,2,-41.5939,-54.9691,1,1
96,40,2,-27.6042,-40.9794,1,1
96,42,2,-41.5939,-54.9691,1,1
96,44,2,-46.9087,-60.2839,1,1
96,46,2,-50.2862,-63.6614,1,1
96,48,2,-52.7334,-66.1085,1,0
96,50,2,-54.6474,-68.0226,1,0
96,52,2,-56.2179,-69.5931,1,0
96,54,2,-57.5489,-70.9241,1,0
96,56,2,-58.7036,-72.0787,1,0
96,58,2,-59.7231,-73.0982,1,0
96,60,2,-60.6357,-74.0108,1,0
96,62,2,-57.2656,-70.6408,1,0
96,64,2,-57.6774,-71.0526,1,0
96,66,2,-58.0848,-71.4599,1,0
96,68,2,-58.4856,-71.8608,1,0
96,70,2,-58.8785,-72.2537,1,0
96,72,2,-59.2626,-72.6378,1,0
96,74,2,-59.6373,-73.0124,1,0
96,76,2,-60.0022,-73.3774,1,0
96,78,2,-60.3573,-73.7325,1,0
98,0,2,-60.886,-74.2612,1,0
98,2,2,-60.5555,-73.9307,1,0
98,4,2,-60.2169,-73.592,1,0
98,6,2,-59.8702,-73.2454,1,0
98,8,2,-59.5159,-72.8911,1,0
98,10,2,-59.1545,-72.5297,1,0
98,12,2,-58.7869,-72.162,1,0
98,14,2,-58.4141,-71.7893,1,0
98,16,2,-58.0378,-71.413,1,0
98,18,2,-61.5327,-74.9079,1,0
98,20,2,-60.7215,-74.0966,1,0
98,22,2,-59.8287,-73.2038,1,0
98,24,2,-58.8367,-72.2119,1,0
98,26,2,-57.7218,-71.0969,1,0
98,28,2,-56.4511,-69.8263,1,0
98,30,2,-54.9785,-68.3537,1,0
98,32,2,-53.2375,-66.6126,1,0
98,34,2,-51.1363,-64.5115,1,1
98,36,2,-48.5836,-61.9588,1,1
98,38,2,-45.7437,-59.1188,1,1
98,40,2,-37.1466,-50.5218,1,1
98,42,2,-45.7437,-59.1188,1,1
98,44,2,-48.5836,-61.9588,1,1
98,46,2,-51.1363,-64.5115,1,1
98,48,2,-53.2375,-66.6126,1,0
98,50,2,-54.9785,-68.3537,1,0
98,52,2,-56.4511,-69.8263,1,0
98,54,2,-57.7218,-71.0969,1,0
98,56,2,-58.8367,-72.2119,1,0
98,58,2,-59.8287,-73.2038,1,0
98,60,2,-60.7215,-74.0966,1,0
98,62,2,-61.5327,-74.9079,1,0
98,64,2,-58.0378,-71.413,1,0
98,66,2,-58.4141,-71.7893,1,0
98,68,2,-58.7869,-72.162,1,0
98,70,2,-59.1545,-72.5297,1,0
98,72,2,-59.5159,-72.8911,1,0
98,74,2,-59.8702,-73.2454,1,0
98,76,2,-60.2169,-73.592,1,0
98,78,2,-60.5555,-73.9307,1,0
